"116","P0161","","","PERFIL PVC BEIGE 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"117","P0162","","","PERFIL PVC NEGRO 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"118","P0163","","","PERFIL PLAIN ROJO 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"119","P0166","","","PERFIL PVC MARFIL CLARO 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"120","P0167","","","PERFIL PVC MARMOL 8.5 FINOPLAST","FINOPLAST","NIU","1","","","3.5","","0"
"121","P0168","","","PERFIL PVC BONE 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"122","P0169","","","PERFIL PVC NARANJA SPAY 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"123","P0172","","","PERFIL PVC PLAIN AZUL 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"124","P0175","","","PERFIL PVC MARRON OSCURO 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"125","P0176","","","PERFIL PVC ALUMINIO 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"126","P0178","","","PERFIL PVC ALMENDRA 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"127","P0179","","","PERFIL PVC CREMA 8.5 VICEPLAST","VICEPLAST","NIU","1","","","3.5","","0"
"128","P0180","","","PERFIL PVC CHAMPAGNE 8.5 FINOPLAST","FINOPLAST","NIU","1","","","3.5","","0"
"129","P0181","","","PERFIL PVC CARAMELO 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"130","P0182","","","PERFIL PVC TABACO 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"131","P0184","","","PERFIL PVC UVA LILA 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"132","P0185","","","PERFIL PVC MARRON CLARO 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"133","P0186","","","PERFIL VERDE SPAY 8.5 BELLAPLAST","BELLAPLAST","NIU","1","","","3.5","","0"
"134","P0187","","","PERFIL PVC TABACO 10.5 BELLAPLAST","BELLAPLAST","NIU","1","","","4","","0"
"135","P0189","","","PERFIL PVC CARAMELO CLARO 11.5 BELLAPLAST","BELLAPLAST","NIU","1","","","5","","0"
